TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-9.58E-03,0.3,0.3,0.1,0.1
-9.58E-03,-0.1,-0.1,0.1,-0.3
-9.58E-03,-0.1,0.3,0.1,0.1
-9.58E-03,-0.1,-0.3,0.1,-0.0999999
-9.58E-03,0.1,0.3,0.1,0.1
-9.58E-03,0.1,-0.3,0.1,-0.3
-9.58E-03,0.1,0.3,-0.0999999,0.1
-9.58E-03,0.1,-0.1,0.1,-0.3
-9.58E-03,-0.1,0.3,0.1,0.1
-9.58E-03,0.1,-0.3,-0.0999999,-0.3
-9.57E-03,-0.1,0.3,0.1,0.1
-9.57E-03,0.1,-0.3,0.1,-0.3
-9.57E-03,0.1,0.3,0.1,0.1
-9.57E-03,-0.1,-0.3,0.1,-0.3
-9.57E-03,-0.1,0.1,-0.0999999,0.1
-9.57E-03,0.1,-0.3,-0.0999999,-0.3
-9.57E-03,0.1,0.3,-0.0999999,0.1
-9.57E-03,0.1,-0.3,0.1,-0.3
-9.57E-03,-0.1,0.3,-0.0999999,0.1
-9.57E-03,-0.1,-0.3,0.1,-0.3
-9.57E-03,0.1,0.3,-0.0999999,0.1
-9.57E-03,0.1,-0.3,0.1,-0.3
-9.56E-03,0.1,0.3,-0.0999999,0.1
-9.56E-03,-0.1,-0.3,-0.0999999,-0.3
-9.56E-03,-0.1,0.1,-0.0999999,0.1
-9.56E-03,0.1,-0.3,0.1,-0.3
-9.56E-03,-0.1,0.1,-0.0999999,0.1
-9.56E-03,0.1,-0.3,0.1,-0.3
-9.56E-03,-0.1,0.3,0.1,0.1
-9.56E-03,-0.1,-0.3,0.1,-0.3
-9.56E-03,-0.1,0.1,0.1,0.1
-9.56E-03,0.1,-0.3,-0.0999999,-0.3
-9.56E-03,-0.1,0.1,-0.0999999,0.1
-9.56E-03,0.1,-0.3,0.1,-0.3
-9.56E-03,-0.1,0.3,-0.0999999,0.1
-9.55E-03,0.1,-0.3,-0.0999999,-0.3
-9.55E-03,-0.1,0.1,-0.0999999,0.1
-9.55E-03,0.1,-0.1,0.1,-0.3
-9.55E-03,-0.1,0.3,0.1,0.1
-9.55E-03,0.1,-0.3,0.1,-0.3
-9.55E-03,-0.1,0.3,0.1,0.1
-9.55E-03,-0.1,-0.1,-0.0999999,-0.3
-9.55E-03,0.1,0.3,0.1,0.1
-9.55E-03,-0.1,-0.3,-0.0999999,-0.3
-9.55E-03,0.1,0.3,0.1,0.1
-9.55E-03,0.1,-0.3,-0.0999999,-0.3
-9.55E-03,-0.1,0.3,0.1,0.1
-9.54E-03,-0.1,-0.1,0.1,-0.3
-9.54E-03,0.1,0.3,0.1,0.1
-9.54E-03,-0.1,-0.1,-0.0999999,-0.3
-9.54E-03,0.1,0.3,0.1,0.1
-9.54E-03,-0.1,-0.3,-0.0999999,-0.3
-9.54E-03,-0.1,0.3,0.1,0.1
-9.54E-03,0.1,-0.3,-0.0999999,-0.3
-9.54E-03,-0.1,0.3,0.1,0.1
-9.54E-03,0.1,-0.3,-0.0999999,-0.3
-9.54E-03,0.1,0.1,-0.0999999,0.1
-9.54E-03,-0.1,-0.3,0.1,-0.3
-9.54E-03,0.1,0.3,-0.0999999,0.1
-9.54E-03,0.1,-0.1,-0.0999999,-0.3
-9.53E-03,0.1,0.3,-0.0999999,0.1
-9.53E-03,0.1,-0.3,-0.0999999,-0.3
-9.53E-03,-0.1,0.3,0.1,0.1
-9.53E-03,0.1,-0.3,0.1,-0.3
-9.53E-03,0.1,0.3,-0.0999999,0.1
-9.53E-03,-0.1,-0.1,0.1,-0.3
-9.53E-03,-0.1,0.3,0.1,0.1
-9.53E-03,0.1,-0.3,0.1,-0.3
-9.53E-03,-0.1,0.3,0.1,0.1
-9.53E-03,-0.1,-0.3,0.1,-0.3
-9.53E-03,-0.1,0.3,0.1,0.1
-9.53E-03,-0.1,-0.3,0.1,-0.3
-9.52E-03,0.1,0.3,0.1,0.1
-9.52E-03,-0.1,-0.1,-0.0999999,-0.3
-9.52E-03,-0.1,0.3,0.1,0.1
-9.52E-03,-0.1,-0.3,0.1,-0.0999999
-9.52E-03,0.1,0.3,0.1,0.1
-9.52E-03,0.1,-0.1,0.1,-0.0999999
-9.52E-03,0.1,0.3,0.1,0.1
-9.52E-03,0.1,-0.1,-0.0999999,-0.3
-9.52E-03,0.1,0.3,-0.0999999,0.1
-9.52E-03,0.1,-0.1,0.1,-0.3
-9.52E-03,0.1,0.3,-0.0999999,0.1
-9.52E-03,0.1,-0.3,0.1,-0.0999999
-9.52E-03,-0.1,0.3,-0.0999999,0.1
-9.51E-03,-0.1,-0.3,0.1,-0.3
-9.51E-03,0.1,0.3,0.1,0.1
-9.51E-03,0.1,-0.3,-0.0999999,-0.3
-9.51E-03,-0.1,0.3,-0.0999999,0.1
-9.51E-03,0.1,-0.3,-0.0999999,-0.3
-9.51E-03,-0.1,0.3,-0.0999999,0.1
-9.51E-03,0.1,-0.3,0.1,-0.3
-9.51E-03,0.1,0.3,0.1,0.1
-9.51E-03,0.1,-0.3,0.1,-0.3
-9.51E-03,0.1,0.3,-0.0999999,0.1
-9.51E-03,-0.1,-0.3,-0.0999999,-0.3
-9.51E-03,-0.1,0.3,0.1,0.1
-9.50E-03,0.1,-0.3,0.1,-0.3
-9.50E-03,0.1,0.3,0.1,0.1
-9.50E-03,-0.1,-0.3,-0.0999999,-0.3
-9.50E-03,0.1,0.3,-0.0999999,0.1
-9.50E-03,0.1,-0.3,0.1,-0.3
-9.50E-03,0.1,0.3,0.1,0.1
-9.50E-03,0.1,-0.1,0.1,-0.3
-9.50E-03,0.1,0.3,0.1,0.1
-9.50E-03,0.1,-0.1,0.1,-0.3
-9.50E-03,0.1,0.3,0.1,0.1
-9.50E-03,0.1,-0.3,0.1,-0.3
-9.50E-03,-0.1,0.3,0.1,0.1
-9.50E-03,0.1,-0.3,0.1,-0.3
-9.49E-03,-0.1,0.3,0.1,0.1
-9.49E-03,-0.1,-0.3,-0.0999999,-0.3
-9.49E-03,-0.1,0.3,-0.0999999,0.1
-9.49E-03,0.1,-0.1,0.1,-0.3
-9.49E-03,0.1,0.3,0.1,0.1
-9.49E-03,0.1,-0.3,0.1,-0.3
-9.49E-03,0.1,0.3,0.1,0.1
-9.49E-03,0.1,-0.3,-0.0999999,-0.3
-9.49E-03,-0.1,0.3,0.1,0.1
-9.49E-03,-0.1,-0.3,-0.0999999,-0.3
-9.49E-03,-0.1,0.3,-0.0999999,0.1
-9.49E-03,0.1,-0.3,0.1,-0.3
-9.48E-03,0.1,0.3,-0.0999999,0.1
-9.48E-03,0.1,-0.3,0.1,-0.3
-9.48E-03,0.1,0.3,0.1,0.1
-9.48E-03,0.1,-0.1,-0.0999999,-0.3
-9.48E-03,0.1,0.3,-0.0999999,0.1
-9.48E-03,-0.1,-0.1,0.1,-0.3
-9.48E-03,-0.1,0.3,-0.0999999,0.1
-9.48E-03,0.1,-0.1,0.1,-0.0999999
-9.48E-03,-0.1,0.3,0.1,0.1
-9.48E-03,-0.1,-0.1,0.1,-0.3
-9.48E-03,-0.1,0.3,0.1,0.1
-9.48E-03,0.1,-0.3,0.1,-0.3
-9.48E-03,0.1,0.3,0.1,0.1
-9.47E-03,0.1,-0.3,0.1,-0.3
-9.47E-03,-0.1,0.3,-0.0999999,0.1
-9.47E-03,0.1,-0.3,0.1,-0.3
-9.47E-03,0.1,0.1,0.1,0.1
-9.47E-03,-0.1,-0.3,-0.0999999,-0.3
-9.47E-03,0.1,0.1,0.1,0.1
-9.47E-03,-0.1,-0.3,-0.0999999,-0.3
-9.47E-03,0.1,0.3,0.1,0.1
-9.47E-03,0.1,-0.3,0.1,-0.3
-9.47E-03,-0.1,0.3,0.1,0.1
-9.47E-03,0.1,-0.3,0.1,-0.3
-9.47E-03,0.1,0.3,-0.0999999,0.1
-9.46E-03,0.1,-0.1,-0.0999999,-0.3
-9.46E-03,0.1,0.3,-0.0999999,0.1
-9.46E-03,0.1,-0.3,0.1,-0.3
-9.46E-03,0.1,0.3,-0.0999999,0.1
-9.46E-03,0.1,-0.3,-0.0999999,-0.3
-9.46E-03,0.1,0.3,-0.0999999,0.1
-9.46E-03,0.1,-0.1,0.1,-0.3
-9.46E-03,-0.1,0.3,0.1,0.1
-9.46E-03,0.1,-0.1,0.1,-0.3
-9.46E-03,0.1,0.3,-0.0999999,0.1
-9.46E-03,-0.1,-0.3,0.1,-0.3
-9.46E-03,0.1,0.1,-0.0999999,0.1
-9.46E-03,-0.1,-0.3,0.1,-0.3
-9.45E-03,-0.1,0.3,0.1,0.1
-9.45E-03,0.1,-0.3,-0.0999999,-0.0999999
-9.45E-03,0.1,0.1,0.1,0.1
-9.45E-03,0.1,-0.3,0.1,-0.3
-9.45E-03,0.1,0.3,0.1,0.1
-9.45E-03,-0.1,-0.3,0.1,-0.0999999
-9.45E-03,0.1,0.3,-0.0999999,0.1
-9.45E-03,-0.1,-0.3,-0.0999999,-0.3
-9.45E-03,0.1,0.3,0.1,0.1
-9.45E-03,-0.1,-0.1,0.1,-0.3
-9.45E-03,-0.1,0.3,0.1,0.1
-9.45E-03,-0.1,-0.3,0.1,-0.3
-9.44E-03,0.1,0.1,0.1,0.1
-9.44E-03,-0.1,-0.3,-0.0999999,-0.3
-9.44E-03,0.1,0.3,-0.0999999,0.1
-9.44E-03,-0.1,-0.3,0.1,-0.3
-9.44E-03,0.1,0.3,-0.0999999,0.1
-9.44E-03,-0.1,-0.3,0.1,-0.0999999
-9.44E-03,0.1,0.3,0.1,0.3
-9.44E-03,0.1,-0.3,0.1,-0.3
-9.44E-03,0.1,0.1,0.1,0.1
-9.44E-03,-0.1,-0.3,0.1,-0.3
-9.44E-03,0.1,0.3,0.1,0.1
-9.44E-03,0.1,-0.1,0.1,-0.0999999
-9.44E-03,0.1,0.3,-0.0999999,0.1
-9.43E-03,0.1,-0.3,-0.0999999,-0.3
-9.43E-03,0.1,0.3,0.1,0.1
-9.43E-03,-0.1,-0.3,-0.0999999,-0.3
-9.43E-03,0.1,0.3,0.1,0.1
-9.43E-03,-0.1,-0.3,-0.0999999,-0.3
-9.43E-03,0.1,0.3,-0.0999999,0.1
-9.43E-03,-0.1,-0.3,-0.0999999,-0.0999999
-9.43E-03,-0.1,0.3,0.1,0.1
-9.43E-03,0.1,-0.3,0.1,-0.3
-9.43E-03,-0.1,0.1,-0.0999999,0.1
-9.43E-03,0.1,-0.3,-0.0999999,-0.3
-9.43E-03,-0.1,0.3,0.1,0.1
-9.42E-03,0.1,-0.3,0.1,-0.3
-9.42E-03,0.1,0.3,-0.0999999,0.1
-9.42E-03,0.1,-0.1,-0.0999999,-0.3
-9.42E-03,0.1,0.3,-0.0999999,0.1
-9.42E-03,-0.1,-0.1,-0.0999999,-0.3
-9.42E-03,0.1,0.3,-0.0999999,0.1
-9.42E-03,-0.1,-0.3,0.1,-0.3
-9.42E-03,0.1,0.3,-0.0999999,0.1
-9.42E-03,0.1,-0.3,0.1,-0.3
-9.42E-03,0.1,0.3,-0.0999999,0.1
-9.42E-03,-0.1,-0.1,-0.0999999,-0.0999999
-9.42E-03,0.1,0.1,-0.0999999,0.1
-9.42E-03,-0.1,-0.3,-0.0999999,-0.3
-9.41E-03,0.1,0.3,-0.0999999,0.1
-9.41E-03,0.1,-0.1,-0.0999999,-0.3
-9.41E-03,0.1,0.3,0.1,0.1
-9.41E-03,-0.1,-0.1,0.1,-0.3
-9.41E-03,-0.1,0.3,-0.0999999,0.1
-9.41E-03,-0.1,-0.3,-0.0999999,-0.0999999
-9.41E-03,-0.1,0.3,0.1,0.1
-9.41E-03,-0.1,-0.1,-0.0999999,-0.3
-9.41E-03,0.1,0.3,0.1,0.1
-9.41E-03,-0.1,-0.1,-0.0999999,-0.3
-9.41E-03,0.1,0.3,-0.0999999,0.1
-9.41E-03,0.1,-0.1,0.1,-0.0999999
-9.40E-03,-0.1,0.3,0.1,0.1
-9.40E-03,0.1,-0.1,0.1,-0.3
-9.40E-03,0.1,0.3,-0.0999999,0.1
-9.40E-03,0.1,-0.1,0.1,-0.0999999
-9.40E-03,0.1,0.3,-0.0999999,0.1
-9.40E-03,-0.1,-0.3,0.1,-0.3
-9.40E-03,0.1,0.3,-0.0999999,0.1
-9.40E-03,0.1,-0.3,0.1,-0.3
-9.40E-03,-0.1,0.3,0.1,0.1
-9.40E-03,0.1,-0.1,0.1,-0.3
-9.40E-03,0.1,0.3,0.1,0.1
-9.40E-03,-0.1,-0.1,-0.0999999,-0.3
-9.40E-03,0.1,0.3,0.1,0.1
-9.39E-03,-0.1,-0.1,0.1,-0.3
-9.39E-03,0.1,0.3,-0.0999999,0.1
-9.39E-03,0.1,-0.3,-0.0999999,-0.3
-9.39E-03,-0.1,0.3,0.1,0.1
-9.39E-03,-0.1,-0.3,-0.0999999,-0.3
-9.39E-03,-0.1,0.3,0.1,0.1
-9.39E-03,0.1,-0.3,-0.0999999,-0.0999999
-9.39E-03,-0.1,0.3,0.1,0.1
-9.39E-03,-0.1,-0.3,0.1,-0.3
-9.39E-03,-0.1,0.3,0.1,0.1
-9.39E-03,-0.1,-0.3,-0.0999999,-0.3
-9.39E-03,0.1,0.3,0.1,0.1
-9.38E-03,0.1,-0.3,0.1,-0.3
-9.38E-03,0.1,0.1,0.1,0.1
-9.38E-03,0.1,-0.3,-0.0999999,-0.3
-9.38E-03,0.1,0.3,0.1,0.1
-9.38E-03,0.1,-0.1,0.1,-0.0999999
-9.38E-03,0.1,0.3,0.1,0.1
-9.38E-03,0.1,-0.1,0.1,-0.3
-9.38E-03,0.1,0.3,-0.0999999,0.1
-9.38E-03,-0.1,-0.1,0.1,-0.3
-9.38E-03,0.1,0.3,-0.0999999,0.1
-9.38E-03,0.1,-0.3,-0.0999999,-0.3
-9.38E-03,-0.1,0.3,0.1,0.1
-9.38E-03,0.1,-0.1,-0.0999999,-0.3
-9.37E-03,-0.1,0.3,0.1,0.1
-9.37E-03,-0.1,-0.3,0.1,-0.3
-9.37E-03,-0.1,0.1,-0.0999999,0.1
-9.37E-03,-0.1,-0.3,0.1,-0.3
-9.37E-03,0.1,0.1,-0.0999999,0.1
-9.37E-03,0.1,-0.3,0.1,-0.3
-9.37E-03,-0.1,0.3,0.1,0.1
-9.37E-03,0.1,-0.1,-0.0999999,-0.3
-9.37E-03,-0.1,0.3,-0.0999999,0.1
-9.37E-03,0.1,-0.1,0.1,-0.3
-9.37E-03,0.1,0.3,-0.0999999,0.1
-9.37E-03,0.1,-0.1,0.1,-0.3
-9.36E-03,0.1,0.3,0.1,0.1
-9.36E-03,-0.1,-0.3,0.1,-0.3
-9.36E-03,-0.1,0.1,0.1,0.1
-9.36E-03,0.1,-0.3,0.1,-0.3
-9.36E-03,0.1,0.3,0.1,0.1
-9.36E-03,-0.1,-0.3,-0.0999999,-0.3
-9.36E-03,-0.1,0.3,-0.0999999,0.1
-9.36E-03,-0.1,-0.3,-0.0999999,-0.3
-9.36E-03,0.1,0.3,0.1,0.1
-9.36E-03,-0.1,-0.1,-0.0999999,-0.3
-9.36E-03,-0.1,0.3,0.1,0.1
-9.36E-03,0.1,-0.1,0.1,-0.3
-9.36E-03,0.1,0.3,0.1,0.1
-9.35E-03,0.1,-0.1,-0.0999999,-0.3
-9.35E-03,-0.1,0.3,0.1,0.1
-9.35E-03,0.1,-0.3,-0.0999999,-0.3
-9.35E-03,-0.1,0.3,-0.0999999,0.1
-9.35E-03,0.1,-0.3,0.1,-0.3
-9.35E-03,0.1,0.3,0.1,0.1
-9.35E-03,-0.1,-0.3,-0.0999999,-0.3
-9.35E-03,-0.1,0.3,-0.0999999,0.1
-9.35E-03,-0.1,-0.1,0.1,-0.3
-9.35E-03,0.1,0.3,0.1,0.1
-9.35E-03,-0.1,-0.3,-0.0999999,-0.3
-9.35E-03,0.1,0.3,0.1,0.1
-9.34E-03,-0.1,-0.1,0.1,-0.3
-9.34E-03,0.1,0.1,0.1,0.1
-9.34E-03,0.1,-0.3,-0.0999999,-0.3
-9.34E-03,-0.1,0.3,-0.0999999,0.1
-9.34E-03,-0.1,-0.3,-0.0999999,-0.3
-9.34E-03,0.1,0.3,-0.0999999,0.1
-9.34E-03,0.1,-0.3,0.1,-0.3
-9.34E-03,0.1,0.3,-0.0999999,0.1
-9.34E-03,0.1,-0.3,0.1,-0.3
-9.34E-03,0.1,0.3,-0.0999999,0.1
-9.34E-03,-0.1,-0.3,0.1,-0.0999999
-9.34E-03,0.1,0.3,0.1,0.1
-9.34E-03,-0.1,-0.3,0.1,-0.3
-9.33E-03,-0.1,0.3,-0.0999999,0.1
-9.33E-03,0.1,-0.3,0.1,-0.3
-9.33E-03,-0.1,0.3,0.1,0.1
-9.33E-03,0.1,-0.3,-0.0999999,-0.3
-9.33E-03,0.1,0.3,-0.0999999,0.1
-9.33E-03,0.1,-0.3,-0.0999999,-0.3
-9.33E-03,-0.1,0.3,-0.0999999,0.1
-9.33E-03,0.1,-0.3,0.1,-0.3
-9.33E-03,0.1,0.1,-0.0999999,0.1
-9.33E-03,-0.1,-0.3,0.1,-0.0999999
-9.33E-03,-0.1,0.3,0.1,0.1
-9.33E-03,0.1,-0.3,-0.0999999,-0.0999999
-9.32E-03,0.1,0.3,0.1,0.1
-9.32E-03,0.1,-0.1,0.1,-0.3
-9.32E-03,0.1,0.3,0.1,0.1
-9.32E-03,-0.1,-0.1,0.1,-0.0999999
-9.32E-03,0.1,0.3,0.1,0.1
-9.32E-03,0.1,-0.3,-0.0999999,-0.0999999
-9.32E-03,0.1,0.3,-0.0999999,0.1
-9.32E-03,-0.1,-0.3,0.1,-0.0999999
-9.32E-03,-0.1,0.3,0.1,0.1
-9.32E-03,0.1,-0.3,-0.0999999,-0.3
-9.32E-03,-0.1,0.3,0.1,0.1
-9.32E-03,0.1,-0.1,0.1,-0.3
-9.32E-03,-0.1,0.3,0.1,0.1
-9.31E-03,0.1,-0.3,-0.0999999,-0.3
-9.31E-03,-0.1,0.3,0.1,0.1
-9.31E-03,-0.1,-0.3,0.1,-0.3
-9.31E-03,0.1,0.3,0.1,0.1
-9.31E-03,-0.1,-0.3,-0.0999999,-0.3
-9.31E-03,0.1,0.3,-0.0999999,0.1
-9.31E-03,0.1,-0.3,0.1,-0.3
-9.31E-03,0.1,0.3,0.1,0.1
-9.31E-03,0.1,-0.1,0.1,-0.3
-9.31E-03,0.1,0.3,0.1,0.1
-9.31E-03,0.1,-0.1,-0.0999999,-0.3
-9.31E-03,0.1,0.3,0.1,0.1
-9.30E-03,-0.3,-0.3,0.1,-0.3
-9.30E-03,0.1,0.3,-0.0999999,0.1
-9.30E-03,0.1,-0.3,0.1,-0.3
-9.30E-03,0.1,0.3,0.1,0.1
-9.30E-03,-0.1,-0.1,0.1,-0.3
-9.30E-03,-0.1,0.3,-0.0999999,0.1
-9.30E-03,-0.1,-0.3,-0.0999999,-0.3
-9.30E-03,0.1,0.3,0.1,0.1
-9.30E-03,0.1,-0.3,0.1,-0.3
-9.30E-03,-0.1,0.3,0.1,0.1
-9.30E-03,-0.1,-0.1,0.1,-0.3
-9.30E-03,0.1,0.3,0.1,0.1
-9.30E-03,-0.1,-0.3,-0.0999999,-0.3
-9.29E-03,-0.1,0.3,0.1,0.1
-9.29E-03,0.1,-0.3,-0.0999999,-0.3
-9.29E-03,0.1,0.1,-0.0999999,0.1
-9.29E-03,-0.1,-0.3,0.1,-0.3
-9.29E-03,-0.1,0.3,-0.0999999,0.1
-9.29E-03,-0.1,-0.1,-0.0999999,-0.3
-9.29E-03,0.1,0.3,0.1,0.1
-9.29E-03,0.1,-0.3,0.1,-0.3
-9.29E-03,0.1,0.3,-0.0999999,0.1
-9.29E-03,0.1,-0.3,-0.0999999,-0.3
-9.29E-03,-0.1,0.3,-0.0999999,0.1
-9.29E-03,0.1,-0.3,0.1,-0.3
-9.28E-03,0.1,0.1,-0.0999999,0.1
-9.28E-03,0.1,-0.3,0.1,-0.3
-9.28E-03,-0.1,0.3,-0.0999999,0.1
-9.28E-03,-0.1,-0.3,0.1,-0.3
-9.28E-03,0.1,0.3,0.1,0.1
-9.28E-03,-0.1,-0.3,0.1,-0.3
-9.28E-03,-0.1,0.3,-0.0999999,0.1
-9.28E-03,-0.1,-0.1,-0.0999999,-0.0999999
-9.28E-03,-0.1,0.3,-0.0999999,0.1
-9.28E-03,-0.1,-0.3,-0.0999999,-0.3
-9.28E-03,-0.1,0.1,0.1,0.1
-9.28E-03,0.1,-0.3,0.1,-0.3
-9.28E-03,0.1,0.3,-0.0999999,0.1
-9.27E-03,-0.1,-0.3,0.1,-0.3
-9.27E-03,0.1,0.3,-0.0999999,0.1
-9.27E-03,0.1,-0.3,0.1,-0.3
-9.27E-03,0.1,0.3,0.1,0.1
-9.27E-03,-0.1,-0.3,0.1,-0.3
-9.27E-03,-0.1,0.3,0.1,0.1
-9.27E-03,0.1,-0.3,0.1,-0.3
-9.27E-03,-0.1,0.3,-0.0999999,0.1
-9.27E-03,-0.3,-0.3,0.1,-0.3
-9.27E-03,0.1,0.3,-0.0999999,0.1
-9.27E-03,0.1,-0.3,0.1,-0.3
-9.27E-03,0.1,0.3,0.1,0.1
-9.26E-03,-0.1,-0.1,-0.0999999,-0.3
-9.26E-03,0.1,0.3,0.1,0.1
-9.26E-03,0.1,-0.3,0.1,-0.3
-9.26E-03,0.1,0.3,-0.0999999,0.1
-9.26E-03,0.1,-0.1,0.1,-0.3
-9.26E-03,0.1,0.3,-0.0999999,0.1
-9.26E-03,0.1,-0.1,0.1,-0.0999999
-9.26E-03,0.1,0.3,0.1,0.1
-9.26E-03,0.1,-0.3,0.1,-0.3
-9.26E-03,0.1,0.3,0.1,0.1
-9.26E-03,-0.1,-0.3,-0.0999999,-0.3
-9.26E-03,-0.1,0.3,0.1,0.1
-9.26E-03,-0.1,-0.3,0.1,-0.3
-9.25E-03,-0.1,0.3,0.1,0.1
-9.25E-03,0.1,-0.3,0.1,-0.3
-9.25E-03,-0.1,0.3,0.1,0.1
-9.25E-03,0.1,-0.1,0.1,-0.3
-9.25E-03,0.1,0.3,0.1,0.1
-9.25E-03,0.1,-0.3,0.1,-0.3
-9.25E-03,-0.1,0.3,0.1,0.1
-9.25E-03,-0.1,-0.3,0.1,-0.3
-9.25E-03,0.1,0.3,-0.0999999,0.1
-9.25E-03,0.1,-0.3,0.1,-0.3
-9.25E-03,-0.1,0.3,0.1,0.1
-9.25E-03,-0.1,-0.3,-0.0999999,-0.3
-9.24E-03,0.1,0.3,-0.0999999,0.1
-9.24E-03,0.1,-0.3,-0.0999999,-0.3
-9.24E-03,0.1,0.1,0.1,0.1
-9.24E-03,0.1,-0.3,-0.0999999,-0.3
-9.24E-03,-0.1,0.3,-0.0999999,0.1
-9.24E-03,0.1,-0.3,-0.0999999,-0.3
-9.24E-03,-0.1,0.3,-0.0999999,0.1
-9.24E-03,0.1,-0.3,0.1,-0.3
-9.24E-03,0.1,0.3,-0.0999999,0.1
-9.24E-03,0.1,-0.3,-0.0999999,-0.3
-9.24E-03,0.1,0.3,0.1,0.1
-9.24E-03,0.1,-0.3,0.1,-0.3
-9.24E-03,0.1,0.3,0.1,0.1
-9.23E-03,0.1,-0.3,0.1,-0.3
-9.23E-03,0.1,0.3,0.1,0.1
-9.23E-03,0.1,-0.1,0.1,-0.3
-9.23E-03,-0.1,0.3,-0.0999999,0.1
-9.23E-03,-0.1,-0.3,0.1,-0.3
-9.23E-03,0.1,0.3,-0.0999999,0.1
-9.23E-03,0.1,-0.1,0.1,-0.3
-9.23E-03,0.1,0.3,0.1,0.1
-9.23E-03,0.1,-0.3,0.1,-0.3
-9.23E-03,-0.1,0.3,0.1,0.1
-9.23E-03,-0.1,-0.1,0.1,-0.3
-9.23E-03,-0.1,0.3,0.1,0.1
-9.22E-03,0.1,-0.1,0.1,-0.3
-9.22E-03,0.1,0.3,-0.0999999,0.1
-9.22E-03,-0.1,-0.1,0.1,-0.3
-9.22E-03,0.1,0.3,-0.0999999,0.1
-9.22E-03,0.1,-0.3,-0.0999999,-0.3
-9.22E-03,0.1,0.3,-0.0999999,0.1
-9.22E-03,0.1,-0.1,0.1,-0.3
-9.22E-03,0.1,0.3,0.1,0.1
-9.22E-03,0.1,-0.1,-0.0999999,-0.3
-9.22E-03,0.1,0.3,0.1,0.1
-9.22E-03,-0.1,-0.1,0.1,-0.3
-9.22E-03,-0.1,0.3,0.1,0.1
-9.22E-03,0.1,-0.3,0.1,-0.3
-9.21E-03,0.1,0.3,0.1,0.1
-9.21E-03,0.1,-0.3,-0.0999999,-0.3
-9.21E-03,0.1,0.3,0.1,0.1
-9.21E-03,0.1,-0.3,-0.0999999,-0.3
-9.21E-03,0.1,0.3,-0.0999999,0.1
-9.21E-03,0.1,-0.1,-0.0999999,-0.3
-9.21E-03,-0.1,0.3,0.1,0.1
-9.21E-03,0.1,-0.3,0.1,-0.3
-9.21E-03,0.1,0.3,0.1,0.1
-9.21E-03,0.1,-0.1,0.1,-0.3
-9.21E-03,0.1,0.3,0.1,0.1
-9.21E-03,-0.1,-0.3,0.1,-0.3
-9.20E-03,-0.1,0.3,0.1,0.1
-9.20E-03,0.1,-0.3,0.1,-0.3
-9.20E-03,0.1,0.3,-0.0999999,0.1
-9.20E-03,0.1,-0.3,0.1,-0.3
-9.20E-03,0.1,0.3,0.1,0.1
-9.20E-03,-0.1,-0.3,0.1,-0.3
-9.20E-03,0.1,0.3,-0.0999999,0.1
-9.20E-03,-0.1,-0.3,-0.0999999,-0.3
-9.20E-03,-0.1,0.3,0.1,0.1
-9.20E-03,0.1,-0.3,0.1,-0.3
-9.20E-03,-0.1,0.1,0.1,0.1
-9.20E-03,-0.1,-0.3,0.1,-0.3
-9.20E-03,0.1,0.3,0.1,0.1
-9.19E-03,-0.1,-0.3,0.1,-0.3
-9.19E-03,0.1,0.1,0.1,0.1
-9.19E-03,0.1,-0.3,0.1,-0.3
-9.19E-03,0.1,0.3,-0.0999999,0.1
-9.19E-03,-0.1,-0.3,0.1,-0.3
-9.19E-03,-0.1,0.1,-0.0999999,0.1
-9.19E-03,-0.1,-0.3,0.1,-0.3
-9.19E-03,-0.1,0.3,0.1,0.1
-9.19E-03,-0.1,-0.3,-0.0999999,-0.3
-9.19E-03,0.1,0.3,0.1,0.1
-9.19E-03,-0.1,-0.3,-0.0999999,-0.3
-9.19E-03,0.1,0.1,-0.0999999,0.1
-9.18E-03,-0.1,-0.3,0.1,-0.3
-9.18E-03,0.1,0.3,0.1,0.1
-9.18E-03,-0.1,-0.1,0.1,-0.3
-9.18E-03,-0.1,0.3,-0.0999999,0.1
-9.18E-03,0.1,-0.1,0.1,-0.0999999
-9.18E-03,-0.1,0.3,-0.0999999,0.1
-9.18E-03,-0.1,-0.1,0.1,-0.3
-9.18E-03,-0.1,0.3,-0.0999999,0.1
-9.18E-03,0.1,-0.1,-0.0999999,-0.3
-9.18E-03,0.1,0.3,0.1,0.1
-9.18E-03,0.1,-0.3,0.1,-0.3
-9.18E-03,-0.1,0.3,-0.0999999,0.1
-9.18E-03,-0.1,-0.3,-0.0999999,-0.3
-9.17E-03,0.1,0.3,0.1,0.1
-9.17E-03,-0.1,-0.1,0.1,-0.3
-9.17E-03,0.1,0.1,-0.0999999,0.1
-9.17E-03,-0.1,-0.1,0.1,-0.3
-9.17E-03,0.1,0.3,0.1,0.1
-9.17E-03,-0.1,-0.3,0.1,-0.3
-9.17E-03,-0.1,0.3,0.1,0.1
-9.17E-03,-0.1,-0.3,0.1,-0.0999999
-9.17E-03,0.1,0.3,0.1,0.1
-9.17E-03,0.1,-0.3,-0.0999999,-0.3
-9.17E-03,0.1,0.1,-0.0999999,0.1
-9.17E-03,-0.1,-0.3,0.1,-0.3
-9.16E-03,-0.1,0.3,0.1,0.1
